truth,outputs,scores
23,28,0.15395571
0,28,0.15395571
20,28,0.15395571
22,28,0.15395571
23,28,0.15395571
13,28,0.15395571
12,28,0.15395571
15,28,0.15395571
7,28,0.15395571
9,28,0.15395571
21,28,0.15395571
6,28,0.15395571
8,28,0.15395571
23,28,0.15395571
12,28,0.15395571
6,28,0.15395571
0,28,0.15395571
5,28,0.15395571
5,28,0.15395571
28,28,0.15395571
23,28,0.15395571
10,28,0.15395571
17,28,0.15395571
16,28,0.15395571
5,28,0.15395571
18,28,0.15395571
23,28,0.15395571
17,28,0.15395571
9,28,0.15395571
26,28,0.15395571
12,28,0.15395571
18,28,0.15395571
20,28,0.15395571
3,28,0.15395571
15,28,0.15395571
14,28,0.15395571
18,28,0.15395571
16,28,0.15395571
19,28,0.15395571
4,28,0.15395571
27,28,0.15395571
5,28,0.15395571
9,28,0.15395571
20,28,0.15395571
3,28,0.15395571
4,28,0.15395571
11,28,0.15395571
11,28,0.15395571
7,28,0.15395571
22,28,0.15395571
2,28,0.15395571
5,28,0.15395571
24,28,0.15395571
21,28,0.15395571
18,28,0.15395571
18,28,0.15395571
14,28,0.15395571
24,28,0.15395571
19,28,0.15395571
25,28,0.15395571
22,28,0.15395571
12,28,0.15395571
4,28,0.15395571
2,28,0.15395571
12,28,0.15395571
17,28,0.15395571
28,28,0.15395571
25,28,0.15395571
21,28,0.15395571
12,28,0.15395571
25,28,0.15395571
3,28,0.15395571
20,28,0.15395571
2,28,0.15395571
5,28,0.15395571
17,28,0.15395571
20,28,0.15395571
15,28,0.15395571
19,28,0.15395571
21,28,0.15395571
1,28,0.15395571
22,28,0.15395571
22,28,0.15395571
25,28,0.15395571
3,28,0.15395571
19,28,0.15395571
3,28,0.15395571
8,28,0.15395571
11,28,0.15395571
10,28,0.15395571
3,28,0.15395571
26,28,0.15395571
1,28,0.15395571
2,28,0.15395571
15,28,0.15395571
18,28,0.15395571
13,28,0.15395571
16,28,0.15395571
13,28,0.15395571
5,28,0.15395571
28,28,0.15395571
0,28,0.15395571
7,28,0.15395571
26,28,0.15395571
14,28,0.15395571
2,28,0.15395571
9,28,0.15395571
6,28,0.15395571
1,28,0.15395571
24,28,0.15395571
7,28,0.15395571
4,28,0.15395571
18,28,0.15395571
21,28,0.15395571
17,28,0.15395571
4,28,0.15395571
2,28,0.15395571
10,28,0.15395571
15,28,0.15395571
22,28,0.15395571
21,28,0.15395571
8,28,0.15395571
10,28,0.15395571
17,28,0.15395571
20,28,0.15395571
28,28,0.15395571
8,28,0.15395571
2,28,0.15395571
17,28,0.15395571
1,28,0.15395571
2,28,0.15395571
4,28,0.15395571
11,28,0.15395571
16,28,0.15395571
4,28,0.15395571
23,28,0.15395571
9,28,0.15395571
9,28,0.15395571
20,28,0.15395571
12,28,0.15395571
27,28,0.15395571
28,28,0.15395571
22,28,0.15395571
18,28,0.15395571
15,28,0.15395571
5,28,0.15395571
16,28,0.15395571
7,28,0.15395571
17,28,0.15395571
21,28,0.15395571
25,28,0.15395571
6,28,0.15395571
10,28,0.15395571
24,28,0.15395571
1,28,0.15395571
23,28,0.15395571
11,28,0.15395571
6,28,0.15395571
13,28,0.15395571
21,28,0.15395571
5,28,0.15395571
17,28,0.15395571
20,28,0.15395571
25,28,0.15395571
0,28,0.15395571
8,28,0.15395571
21,28,0.15395571
7,28,0.15395571
9,28,0.15395571
12,28,0.15395571
6,28,0.15395571
6,28,0.15395571
3,28,0.15395571
3,28,0.15395571
26,28,0.15395571
24,28,0.15395571
1,28,0.15395571
9,28,0.15395571
2,28,0.15395571
8,28,0.15395571
7,28,0.15395571
17,28,0.15395571
6,28,0.15395571
21,28,0.15395571
6,28,0.15395571
8,28,0.15395571
1,28,0.15395571
3,28,0.15395571
10,28,0.15395571
7,28,0.15395571
2,28,0.15395571
13,28,0.15395571
16,28,0.15395571
2,28,0.15395571
0,28,0.15395571
12,28,0.15395571
12,28,0.15395571
23,28,0.15395571
16,28,0.15395571
20,28,0.15395571
20,28,0.15395571
13,28,0.15395571
12,28,0.15395571
19,28,0.15395571
25,28,0.15395571
9,28,0.15395571
4,28,0.15395571
28,28,0.15395571
21,28,0.15395571
24,28,0.15395571
8,28,0.15395571
19,28,0.15395571
15,28,0.15395571
28,28,0.15395571
18,28,0.15395571
18,28,0.15395571
7,28,0.15395571
19,28,0.15395571
23,28,0.15395571
2,28,0.15395571
9,28,0.15395571
7,28,0.15395571
19,28,0.15395571
21,28,0.15395571
5,28,0.15395571
13,28,0.15395571
17,28,0.15395571
26,28,0.15395571
13,28,0.15395571
17,28,0.15395571
10,28,0.15395571
26,28,0.15395571
14,28,0.15395571
10,28,0.15395571
6,28,0.15395571
18,28,0.15395571
21,28,0.15395571
3,28,0.15395571
7,28,0.15395571
10,28,0.15395571
3,28,0.15395571
8,28,0.15395571
26,28,0.15395571
19,28,0.15395571
20,28,0.15395571
23,28,0.15395571
26,28,0.15395571
14,28,0.15395571
10,28,0.15395571
28,28,0.15395571
25,28,0.15395571
28,28,0.15395571
23,28,0.15395571
2,28,0.15395571
15,28,0.15395571
0,28,0.15395571
10,28,0.15395571
24,28,0.15395571
25,28,0.15395571
8,28,0.15395571
2,28,0.15395571
22,28,0.15395571
3,28,0.15395571
18,28,0.15395571
10,28,0.15395571
15,28,0.15395571
6,28,0.15395571
2,28,0.15395571
20,28,0.15395571
27,28,0.15395571
26,28,0.15395571
3,28,0.15395571
25,28,0.15395571
5,28,0.15395571
5,28,0.15395571
18,28,0.15395571
14,28,0.15395571
19,28,0.15395571
26,28,0.15395571
27,28,0.15395571
27,28,0.15395571
8,28,0.15395571
4,28,0.15395571
3,28,0.15395571
10,28,0.15395571
3,28,0.15395571
1,28,0.15395571
17,28,0.15395571
12,28,0.15395571
12,28,0.15395571
28,28,0.15395571
6,28,0.15395571
22,28,0.15395571
7,28,0.15395571
3,28,0.15395571
21,28,0.15395571
24,28,0.15395571
16,28,0.15395571
27,28,0.15395571
2,28,0.15395571
13,28,0.15395571
22,28,0.15395571
21,28,0.15395571
18,28,0.15395571
1,28,0.15395571
27,28,0.15395571
14,28,0.15395571
28,28,0.15395571
10,28,0.15395571
25,28,0.15395571
4,28,0.15395571
2,28,0.15395571
20,28,0.15395571
17,28,0.15395571
9,28,0.15395571
1,28,0.15395571
13,28,0.15395571
9,28,0.15395571
0,28,0.15395571
9,28,0.15395571
14,28,0.15395571
24,28,0.15395571
15,28,0.15395571
5,28,0.15395571
7,28,0.15395571
17,28,0.15395571
23,28,0.15395571
28,28,0.15395571
24,28,0.15395571
3,28,0.15395571
3,28,0.15395571
12,28,0.15395571
3,28,0.15395571
1,28,0.15395571
9,28,0.15395571
21,28,0.15395571
24,28,0.15395571
19,28,0.15395571
4,28,0.15395571
15,28,0.15395571
6,28,0.15395571
3,28,0.15395571
21,28,0.15395571
28,28,0.15395571
26,28,0.15395571
0,28,0.15395571
12,28,0.15395571
3,28,0.15395571
10,28,0.15395571
23,28,0.15395571
7,28,0.15395571
16,28,0.15395571
7,28,0.15395571
4,28,0.15395571
11,28,0.15395571
0,28,0.15395571
10,28,0.15395571
11,28,0.15395571
1,28,0.15395571
18,28,0.15395571
28,28,0.15395571
28,28,0.15395571
14,28,0.15395571
26,28,0.15395571
22,28,0.15395571
18,28,0.15395571
19,28,0.15395571
11,28,0.15395571
21,28,0.15395571
19,28,0.15395571
7,28,0.15395571
25,28,0.15395571
1,28,0.15395571
11,28,0.15395571
1,28,0.15395571
8,28,0.15395571
28,28,0.15395571
11,28,0.15395571
3,28,0.15395571
8,28,0.15395571
14,28,0.15395571
28,28,0.15395571
1,28,0.15395571
0,28,0.15395571
24,28,0.15395571
19,28,0.15395571
12,28,0.15395571
4,28,0.15395571
6,28,0.15395571
15,28,0.15395571
13,28,0.15395571
15,28,0.15395571
14,28,0.15395571
17,28,0.15395571
12,28,0.15395571
20,28,0.15395571
13,28,0.15395571
8,28,0.15395571
10,28,0.15395571
4,28,0.15395571
13,28,0.15395571
5,28,0.15395571
3,28,0.15395571
6,28,0.15395571
9,28,0.15395571
5,28,0.15395571
24,28,0.15395571
14,28,0.15395571
5,28,0.15395571
2,28,0.15395571
4,28,0.15395571
2,28,0.15395571
5,28,0.15395571
25,28,0.15395571
19,28,0.15395571
12,28,0.15395571
28,28,0.15395571
15,28,0.15395571
18,28,0.15395571
24,28,0.15395571
11,28,0.15395571
15,28,0.15395571
1,28,0.15395571
18,28,0.15395571
21,28,0.15395571
15,28,0.15395571
12,28,0.15395571
22,28,0.15395571
5,28,0.15395571
20,28,0.15395571
5,28,0.15395571
17,28,0.15395571
19,28,0.15395571
19,28,0.15395571
8,28,0.15395571
11,28,0.15395571
27,28,0.15395571
20,28,0.15395571
8,28,0.15395571
27,28,0.15395571
1,28,0.15395571
27,28,0.15395571
8,28,0.15395571
19,28,0.15395571
26,28,0.15395571
12,28,0.15395571
3,28,0.15395571
22,28,0.15395571
16,28,0.15395571
14,28,0.15395571
16,28,0.15395571
5,28,0.15395571
0,28,0.15395571
0,28,0.15395571
1,28,0.15395571
24,28,0.15395571
9,28,0.15395571
13,28,0.15395571
2,28,0.15395571
9,28,0.15395571
2,28,0.15395571
15,28,0.15395571
27,28,0.15395571
8,28,0.15395571
19,28,0.15395571
18,28,0.15395571
8,28,0.15395571
19,28,0.15395571
2,28,0.15395571
17,28,0.15395571
3,28,0.15395571
17,28,0.15395571
14,28,0.15395571
27,28,0.15395571
26,28,0.15395571
6,28,0.15395571
5,28,0.15395571
20,28,0.15395571
24,28,0.15395571
20,28,0.15395571
13,28,0.15395571
18,28,0.15395571
8,28,0.15395571
24,28,0.15395571
23,28,0.15395571
23,28,0.15395571
21,28,0.15395571
26,28,0.15395571
9,28,0.15395571
24,28,0.15395571
14,28,0.15395571
18,28,0.15395571
15,28,0.15395571
1,28,0.15395571
7,28,0.15395571
5,28,0.15395571
16,28,0.15395571
19,28,0.15395571
7,28,0.15395571
23,28,0.15395571
9,28,0.15395571
0,28,0.15395571
7,28,0.15395571
5,28,0.15395571
4,28,0.15395571
14,28,0.15395571
10,28,0.15395571
22,28,0.15395571
26,28,0.15395571
19,28,0.15395571
2,28,0.15395571
8,28,0.15395571
28,28,0.15395571
14,28,0.15395571
3,28,0.15395571
22,28,0.15395571
21,28,0.15395571
1,28,0.15395571
12,28,0.15395571
12,28,0.15395571
13,28,0.15395571
21,28,0.15395571
2,28,0.15395571
14,28,0.15395571
7,28,0.15395571
1,28,0.15395571
8,28,0.15395571
2,28,0.15395571
8,28,0.15395571
3,28,0.15395571
13,28,0.15395571
0,28,0.15395571
21,28,0.15395571
15,28,0.15395571
23,28,0.15395571
0,28,0.15395571
21,28,0.15395571
7,28,0.15395571
12,28,0.15395571
5,28,0.15395571
26,28,0.15395571
26,28,0.15395571
6,28,0.15395571
14,28,0.15395571
15,28,0.15395571
25,28,0.15395571
14,28,0.15395571
7,28,0.15395571
5,28,0.15395571
4,28,0.15395571
26,28,0.15395571
3,28,0.15395571
17,28,0.15395571
23,28,0.15395571
13,28,0.15395571
12,28,0.15395571
16,28,0.15395571
27,28,0.15395571
18,28,0.15395571
1,28,0.15395571
13,28,0.15395571
10,28,0.15395571
13,28,0.15395571
11,28,0.15395571
12,28,0.15395571
7,28,0.15395571
10,28,0.15395571
25,28,0.15395571
19,28,0.15395571
16,28,0.15395571
13,28,0.15395571
20,28,0.15395571
7,28,0.15395571
1,28,0.15395571
1,28,0.15395571
23,28,0.15395571
8,28,0.15395571
13,28,0.15395571
10,28,0.15395571
22,28,0.15395571
26,28,0.15395571
12,28,0.15395571
14,28,0.15395571
23,28,0.15395571
24,28,0.15395571
20,28,0.15395571
6,28,0.15395571
11,28,0.15395571
14,28,0.15395571
2,28,0.15395571
15,28,0.15395571
9,28,0.15395571
22,28,0.15395571
28,28,0.15395571
4,28,0.15395571
5,28,0.15395571
19,28,0.15395571
27,28,0.15395571
15,28,0.15395571
17,28,0.15395571
28,28,0.15395571
14,28,0.15395571
13,28,0.15395571
16,28,0.15395571
14,28,0.15395571
18,28,0.15395571
18,28,0.15395571
0,28,0.15395571
22,28,0.15395571
21,28,0.15395571
22,28,0.15395571
3,28,0.15395571
9,28,0.15395571
1,28,0.15395571
9,28,0.15395571
17,28,0.15395571
16,28,0.15395571
10,28,0.15395571
19,28,0.15395571
4,28,0.15395571
11,28,0.15395571
25,28,0.15395571
9,28,0.15395571
21,28,0.15395571
4,28,0.15395571
20,28,0.15395571
0,28,0.15395571
18,28,0.15395571
13,28,0.15395571
15,28,0.15395571
13,28,0.15395571
4,28,0.15395571
16,28,0.15395571
3,28,0.15395571
13,28,0.15395571
26,28,0.15395571
5,28,0.15395571
5,28,0.15395571
24,28,0.15395571
26,28,0.15395571
26,28,0.15395571
10,28,0.15395571
22,28,0.15395571
16,28,0.15395571
25,28,0.15395571
25,28,0.15395571
12,28,0.15395571
15,28,0.15395571
21,28,0.15395571
4,28,0.15395571
0,28,0.15395571
12,28,0.15395571
20,28,0.15395571
26,28,0.15395571
9,28,0.15395571
11,28,0.15395571
10,28,0.15395571
12,28,0.15395571
28,28,0.15395571
11,28,0.15395571
28,28,0.15395571
11,28,0.15395571
4,28,0.15395571
26,28,0.15395571
18,28,0.15395571
15,28,0.15395571
25,28,0.15395571
10,28,0.15395571
28,28,0.15395571
12,28,0.15395571
17,28,0.15395571
16,28,0.15395571
25,28,0.15395571
25,28,0.15395571
1,28,0.15395571
1,28,0.15395571
12,28,0.15395571
20,28,0.15395571
14,28,0.15395571
21,28,0.15395571
15,28,0.15395571
24,28,0.15395571
16,28,0.15395571
4,28,0.15395571
20,28,0.15395571
9,28,0.15395571
2,28,0.15395571
10,28,0.15395571
5,28,0.15395571
16,28,0.15395571
4,28,0.15395571
27,28,0.15395571
18,28,0.15395571
4,28,0.15395571
15,28,0.15395571
2,28,0.15395571
19,28,0.15395571
19,28,0.15395571
7,28,0.15395571
12,28,0.15395571
6,28,0.15395571
18,28,0.15395571
12,28,0.15395571
17,28,0.15395571
9,28,0.15395571
4,28,0.15395571
12,28,0.15395571
8,28,0.15395571
7,28,0.15395571
8,28,0.15395571
3,28,0.15395571
5,28,0.15395571
14,28,0.15395571
13,28,0.15395571
27,28,0.15395571
2,28,0.15395571
11,28,0.15395571
24,28,0.15395571
7,28,0.15395571
2,28,0.15395571
0,28,0.15395571
3,28,0.15395571
18,28,0.15395571
25,28,0.15395571
19,28,0.15395571
21,28,0.15395571
27,28,0.15395571
11,28,0.15395571
14,28,0.15395571
13,28,0.15395571
21,28,0.15395571
23,28,0.15395571
18,28,0.15395571
14,28,0.15395571
19,28,0.15395571
12,28,0.15395571
26,28,0.15395571
8,28,0.15395571
20,28,0.15395571
5,28,0.15395571
21,28,0.15395571
2,28,0.15395571
4,28,0.15395571
9,28,0.15395571
28,28,0.15395571
27,28,0.15395571
16,28,0.15395571
26,28,0.15395571
12,28,0.15395571
5,28,0.15395571
28,28,0.15395571
26,28,0.15395571
19,28,0.15395571
4,28,0.15395571
1,28,0.15395571
20,28,0.15395571
13,28,0.15395571
10,28,0.15395571
8,28,0.15395571
9,28,0.15395571
2,28,0.15395571
15,28,0.15395571
24,28,0.15395571
12,28,0.15395571
7,28,0.15395571
24,28,0.15395571
8,28,0.15395571
23,28,0.15395571
17,28,0.15395571
10,28,0.15395571
22,28,0.15395571
25,28,0.15395571
28,28,0.15395571
13,28,0.15395571
16,28,0.15395571
26,28,0.15395571
6,28,0.15395571
19,28,0.15395571
0,28,0.15395571
6,28,0.15395571
18,28,0.15395571
7,28,0.15395571
1,28,0.15395571
3,28,0.15395571
3,28,0.15395571
21,28,0.15395571
20,28,0.15395571
15,28,0.15395571
2,28,0.15395571
16,28,0.15395571
10,28,0.15395571
2,28,0.15395571
19,28,0.15395571
5,28,0.15395571
12,28,0.15395571
23,28,0.15395571
22,28,0.15395571
5,28,0.15395571
26,28,0.15395571
27,28,0.15395571
28,28,0.15395571
5,28,0.15395571
25,28,0.15395571
13,28,0.15395571
13,28,0.15395571
24,28,0.15395571
17,28,0.15395571
14,28,0.15395571
5,28,0.15395571
17,28,0.15395571
28,28,0.15395571
3,28,0.15395571
0,28,0.15395571
17,28,0.15395571
13,28,0.15395571
24,28,0.15395571
10,28,0.15395571
26,28,0.15395571
13,28,0.15395571
4,28,0.15395571
5,28,0.15395571
21,28,0.15395571
12,28,0.15395571
18,28,0.15395571
23,28,0.15395571
20,28,0.15395571
3,28,0.15395571
2,28,0.15395571
1,28,0.15395571
23,28,0.15395571
23,28,0.15395571
3,28,0.15395571
9,28,0.15395571
2,28,0.15395571
17,28,0.15395571
27,28,0.15395571
0,28,0.15395571
14,28,0.15395571
21,28,0.15395571
19,28,0.15395571
25,28,0.15395571
25,28,0.15395571
16,28,0.15395571
4,28,0.15395571
24,28,0.15395571
8,28,0.15395571
5,28,0.15395571
22,28,0.15395571
9,28,0.15395571
11,28,0.15395571
19,28,0.15395571
27,28,0.15395571
17,28,0.15395571
19,28,0.15395571
7,28,0.15395571
26,28,0.15395571
13,28,0.15395571
22,28,0.15395571
6,28,0.15395571
9,28,0.15395571
1,28,0.15395571
20,28,0.15395571
15,28,0.15395571
9,28,0.15395571
19,28,0.15395571
0,28,0.15395571
13,28,0.15395571
2,28,0.15395571
4,28,0.15395571
24,28,0.15395571
7,28,0.15395571
27,28,0.15395571
27,28,0.15395571
16,28,0.15395571
24,28,0.15395571
2,28,0.15395571
23,28,0.15395571
22,28,0.15395571
21,28,0.15395571
22,28,0.15395571
2,28,0.15395571
0,28,0.15395571
1,28,0.15395571
7,28,0.15395571
21,28,0.15395571
22,28,0.15395571
7,28,0.15395571
0,28,0.15395571
1,28,0.15395571
9,28,0.15395571
6,28,0.15395571
9,28,0.15395571
17,28,0.15395571
20,28,0.15395571
19,28,0.15395571
3,28,0.15395571
22,28,0.15395571
4,28,0.15395571
18,28,0.15395571
0,28,0.15395571
21,28,0.15395571
27,28,0.15395571
19,28,0.15395571
24,28,0.15395571
23,28,0.15395571
19,28,0.15395571
9,28,0.15395571
15,28,0.15395571
25,28,0.15395571
23,28,0.15395571
20,28,0.15395571
27,28,0.15395571
10,28,0.15395571
20,28,0.15395571
2,28,0.15395571
18,28,0.15395571
3,28,0.15395571
14,28,0.15395571
11,28,0.15395571
19,28,0.15395571
22,28,0.15395571
11,28,0.15395571
3,28,0.15395571
25,28,0.15395571
9,28,0.15395571
18,28,0.15395571
27,28,0.15395571
8,28,0.15395571
5,28,0.15395571
2,28,0.15395571
9,28,0.15395571
5,28,0.15395571
26,28,0.15395571
18,28,0.15395571
26,28,0.15395571
9,28,0.15395571
26,28,0.15395571
13,28,0.15395571
19,28,0.15395571
23,28,0.15395571
21,28,0.15395571
24,28,0.15395571
9,28,0.15395571
20,28,0.15395571
15,28,0.15395571
23,28,0.15395571
5,28,0.15395571
17,28,0.15395571
3,28,0.15395571
12,28,0.15395571
22,28,0.15395571
23,28,0.15395571
9,28,0.15395571
11,28,0.15395571
26,28,0.15395571
23,28,0.15395571
4,28,0.15395571
19,28,0.15395571
26,28,0.15395571
16,28,0.15395571
25,28,0.15395571
28,28,0.15395571
3,28,0.15395571
2,28,0.15395571
27,28,0.15395571
12,28,0.15395571
2,28,0.15395571
13,28,0.15395571
26,28,0.15395571
25,28,0.15395571
27,28,0.15395571
7,28,0.15395571
27,28,0.15395571
12,28,0.15395571
20,28,0.15395571
14,28,0.15395571
25,28,0.15395571
26,28,0.15395571
19,28,0.15395571
7,28,0.15395571
18,28,0.15395571
10,28,0.15395571
28,28,0.15395571
23,28,0.15395571
27,28,0.15395571
3,28,0.15395571
10,28,0.15395571
22,28,0.15395571
3,28,0.15395571
24,28,0.15395571
10,28,0.15395571
4,28,0.15395571
12,28,0.15395571
8,28,0.15395571
15,28,0.15395571
17,28,0.15395571
13,28,0.15395571
22,28,0.15395571
22,28,0.15395571
21,28,0.15395571
13,28,0.15395571
23,28,0.15395571
19,28,0.15395571
5,28,0.15395571
13,28,0.15395571
10,28,0.15395571
27,28,0.15395571
10,28,0.15395571
28,28,0.15395571
0,28,0.15395571
7,28,0.15395571
26,28,0.15395571
9,28,0.15395571
0,28,0.15395571
22,28,0.15395571
23,28,0.15395571
11,28,0.15395571
28,28,0.15395571
13,28,0.15395571
18,28,0.15395571
27,28,0.15395571
6,28,0.15395571
8,28,0.15395571
14,28,0.15395571
20,28,0.15395571
5,28,0.15395571
2,28,0.15395571
7,28,0.15395571
23,28,0.15395571
23,28,0.15395571
21,28,0.15395571
10,28,0.15395571
15,28,0.15395571
2,28,0.15395571
23,28,0.15395571
23,28,0.15395571
19,28,0.15395571
13,28,0.15395571
7,28,0.15395571
21,28,0.15395571
12,28,0.15395571
16,28,0.15395571
5,28,0.15395571
14,28,0.15395571
18,28,0.15395571
8,28,0.15395571
19,28,0.15395571
11,28,0.15395571
13,28,0.15395571
4,28,0.15395571
20,28,0.15395571
0,28,0.15395571
2,28,0.15395571
26,28,0.15395571
2,28,0.15395571
18,28,0.15395571
8,28,0.15395571
25,28,0.15395571
2,28,0.15395571
17,28,0.15395571
26,28,0.15395571
20,28,0.15395571
10,28,0.15395571
13,28,0.15395571
18,28,0.15395571
4,28,0.15395571
25,28,0.15395571
13,28,0.15395571
18,28,0.15395571
27,28,0.15395571
15,28,0.15395571
19,28,0.15395571
19,28,0.15395571
26,28,0.15395571
26,28,0.15395571
19,28,0.15395571
12,28,0.15395571
14,28,0.15395571
12,28,0.15395571
5,28,0.15395571
19,28,0.15395571
23,28,0.15395571
3,28,0.15395571
15,28,0.15395571
20,28,0.15395571
12,28,0.15395571
5,28,0.15395571
4,28,0.15395571
22,28,0.15395571
18,28,0.15395571
18,28,0.15395571
10,28,0.15395571
24,28,0.15395571
5,28,0.15395571
19,28,0.15395571
18,28,0.15395571
25,28,0.15395571
15,28,0.15395571
25,28,0.15395571
6,28,0.15395571
7,28,0.15395571
10,28,0.15395571
12,28,0.15395571
4,28,0.15395571
5,28,0.15395571
10,28,0.15395571
25,28,0.15395571
24,28,0.15395571
17,28,0.15395571
12,28,0.15395571
21,28,0.15395571
8,28,0.15395571
26,28,0.15395571
23,28,0.15395571
7,28,0.15395571
16,28,0.15395571
11,28,0.15395571
24,28,0.15395571
2,28,0.15395571
13,28,0.15395571
23,28,0.15395571
28,28,0.15395571
28,28,0.15395571
22,28,0.15395571
16,28,0.15395571
10,28,0.15395571
12,28,0.15395571
17,28,0.15395571
9,28,0.15395571
19,28,0.15395571
11,28,0.15395571
15,28,0.15395571
26,28,0.15395571
3,28,0.15395571
11,28,0.15395571
28,28,0.15395571
26,28,0.15395571
4,28,0.15395571
12,28,0.15395571
20,28,0.15395571
5,28,0.15395571
17,28,0.15395571
8,28,0.15395571
7,28,0.15395571
21,28,0.15395571
14,28,0.15395571
21,28,0.15395571
28,28,0.15395571
16,28,0.15395571
27,28,0.15395571
10,28,0.15395571
8,28,0.15395571
5,28,0.15395571
22,28,0.15395571
15,28,0.15395571
5,28,0.15395571
9,28,0.15395571
7,28,0.15395571
9,28,0.15395571
10,28,0.15395571
19,28,0.15395571
16,28,0.15395571
24,28,0.15395571
24,28,0.15395571
9,28,0.15395571
28,28,0.15395571
2,28,0.15395571
20,28,0.15395571
13,28,0.15395571
16,28,0.15395571
4,28,0.15395571
0,28,0.15395571
15,28,0.15395571
8,28,0.15395571
9,28,0.15395571
7,28,0.15395571
6,28,0.15395571
27,28,0.15395571
11,28,0.15395571
21,28,0.15395571
16,28,0.15395571
7,28,0.15395571
3,28,0.15395571
3,28,0.15395571
7,28,0.15395571
14,28,0.15395571
26,28,0.15395571
24,28,0.15395571
8,28,0.15395571
23,28,0.15395571
6,28,0.15395571
10,28,0.15395571
19,28,0.15395571
0,28,0.15395571
5,28,0.15395571
14,28,0.15395571
21,28,0.15395571
13,28,0.15395571
8,28,0.15395571
17,28,0.15395571
11,28,0.15395571
25,28,0.15395571
24,28,0.15395571
19,28,0.15395571
7,28,0.15395571
9,28,0.15395571
23,28,0.15395571
22,28,0.15395571
4,28,0.15395571
3,28,0.15395571
22,28,0.15395571
22,28,0.15395571
2,28,0.15395571
22,28,0.15395571
3,28,0.15395571
3,28,0.15395571
15,28,0.15395571
24,28,0.15395571
4,28,0.15395571
3,28,0.15395571
25,28,0.15395571
16,28,0.15395571
26,28,0.15395571
19,28,0.15395571
3,28,0.15395571
11,28,0.15395571
23,28,0.15395571
11,28,0.15395571
14,28,0.15395571
2,28,0.15395571
10,28,0.15395571
19,28,0.15395571
26,28,0.15395571
1,28,0.15395571
19,28,0.15395571
27,28,0.15395571
16,28,0.15395571
3,28,0.15395571
5,28,0.15395571
8,28,0.15395571
28,28,0.15395571
0,28,0.15395571
18,28,0.15395571
8,28,0.15395571
20,28,0.15395571
26,28,0.15395571
22,28,0.15395571
17,28,0.15395571
26,28,0.15395571
3,28,0.15395571
4,28,0.15395571
15,28,0.15395571
23,28,0.15395571
23,28,0.15395571
20,28,0.15395571
28,28,0.15395571
21,28,0.15395571
27,28,0.15395571
17,28,0.15395571
15,28,0.15395571
28,28,0.15395571
2,28,0.15395571
14,28,0.15395571
1,28,0.15395571
22,28,0.15395571
15,28,0.15395571
21,28,0.15395571
28,28,0.15395571
16,28,0.15395571
17,28,0.15395571
17,28,0.15395571
11,28,0.15395571
2,28,0.15395571
13,28,0.15395571
16,28,0.15395571
23,28,0.15395571
25,28,0.15395571
18,28,0.15395571
9,28,0.15395571
7,28,0.15395571
17,28,0.15395571
9,28,0.15395571
23,28,0.15395571
2,28,0.15395571
21,28,0.15395571
16,28,0.15395571
17,28,0.15395571
16,28,0.15395571
15,28,0.15395571
28,28,0.15395571
7,28,0.15395571
10,28,0.15395571
14,28,0.15395571
19,28,0.15395571
20,28,0.15395571
5,28,0.15395571
13,28,0.15395571
24,28,0.15395571
22,28,0.15395571
13,28,0.15395571
6,28,0.15395571
